# Testing boundary problem 3
0.287	0.1324	0.1324
0.288	0.1334	0.1334
0.289	0.1345	0.1345
0.29	0.1355	0.1355
0.291	0.1366	0.1366
0.292	0.1376	0.1376
0.293	0.1386	0.1386
0.294	0.1397	0.1397
0.295	0.1407	0.1407
0.296	0.1418	0.1418
0.297	0.1428	0.1428
0.298	0.1439	0.1439
0.299	0.1449	0.1449
0.3	0.146	0.146
0.301	0.147	0.147
0.302	0.148	0.148
0.303	0.1491	0.1491
0.304	0.1501	0.1501
0.305	0.1512	0.1512
0.306	0.1522	0.1522
0.307	0.1533	0.1533
0.308	0.1543	0.1543
0.309	0.1554	0.1554
0.31	0.1564	0.1564
0.311	0.1575	0.1575
0.312	0.1585	0.1585
0.313	0.1596	0.1596
0.314	0.1606	0.1606
0.315	0.1617	0.1617
0.316	0.1627	0.1627
0.317	0.1638	0.1638
0.318	0.1648	0.1648
0.319	0.1659	0.1659
0.32	0.1669	0.1669
0.321	0.168	0.168
0.322	0.169	0.169
0.323	0.1701	0.1701
0.324	0.1711	0.1711
0.325	0.1722	0.1722
0.326	0.1732	0.1732
0.327	0.1743	0.1743
0.328	0.1753	0.1753
0.329	0.1764	0.1764
0.33	0.1774	0.1774
0.331	0.1785	0.1785
0.332	0.1795	0.1795
0.333	0.1806	0.1806
0.334	0.1816	0.1816
0.335	0.1827	0.1827
0.336	0.1838	0.1838
0.337	0.1848	0.1848
0.338	0.1859	0.1859
0.339	0.1869	0.1869
0.34	0.188	0.188
0.341	0.189	0.189
0.342	0.1901	0.1901
0.343	0.1912	0.1912
0.344	0.1922	0.1922
0.345	0.1933	0.1933
0.346	0.1943	0.1943
0.347	0.1954	0.1954
0.348	0.1965	0.1965
0.349	0.1975	0.1975
0.35	0.1986	0.1986
0.351	0.1996	0.1996
0.352	0.2007	0.2007
0.353	0.2018	0.2018
0.354	0.2028	0.2028
0.355	0.2039	0.2039
0.356	0.2049	0.2049
0.357	0.206	0.206
0.358	0.2071	0.2071
0.359	0.2081	0.2081
0.36	0.2092	0.2092
0.361	0.2103	0.2103
0.362	0.2113	0.2113
0.363	0.2124	0.2124
0.364	0.2135	0.2135
0.365	0.2145	0.2145
0.366	0.2156	0.2156
0.367	0.2167	0.2167
0.368	0.2177	0.2177
0.369	0.2188	0.2188
0.37	0.2199	0.2199
0.371	0.2209	0.2209
0.372	0.222	0.222
0.373	0.2231	0.2231
0.374	0.2241	0.2241
0.375	0.2252	0.2252
0.376	0.2263	0.2263
0.377	0.2273	0.2273
0.378	0.2284	0.2284
0.379	0.2295	0.2295
0.38	0.2306	0.2306
0.381	0.2316	0.2316
0.382	0.2327	0.2327
0.383	0.2338	0.2338
0.384	0.2348	0.2348
0.385	0.2359	0.2359
0.386	0.237	0.237
0.387	0.2381	0.2381
0.388	0.2391	0.2391
0.389	0.2402	0.2402
0.39	0.2413	0.2413
0.391	0.2424	0.2424
0.392	0.2434	0.2434
0.393	0.2445	0.2445
0.394	0.2456	0.2456
0.395	0.2467	0.2467
0.396	0.2477	0.2477
0.397	0.2488	0.2488
0.398	0.2499	0.2499
0.399	0.251	0.251
0.4	0.2521	0.2521
0.401	0.2531	0.2531
0.402	0.2542	0.2542
0.403	0.2553	0.2553
0.404	0.2564	0.2564
0.405	0.2575	0.2575
0.406	0.2585	0.2585
0.407	0.2596	0.2596
0.408	0.2607	0.2607
0.409	0.2618	0.2618
0.41	0.2629	0.2629
0.411	0.2639	0.2639
0.412	0.265	0.265
0.413	0.2661	0.2661
0.414	0.2672	0.2672
0.415	0.2683	0.2683
0.416	0.2694	0.2694
0.417	0.2705	0.2705
0.418	0.2715	0.2715
0.419	0.2726	0.2726
0.42	0.2737	0.2737
0.421	0.2748	0.2748
0.422	0.2759	0.2759
0.423	0.277	0.277
0.424	0.2781	0.2781
0.425	0.2792	0.2792
0.426	0.2802	0.2802
0.427	0.2813	0.2813
0.428	0.2824	0.2824
0.429	0.2835	0.2835
0.43	0.2846	0.2846
0.431	0.2857	0.2857
0.432	0.2868	0.2868
0.433	0.2879	0.2879
0.434	0.289	0.289
0.435	0.2901	0.2901
0.436	0.2912	0.2912
0.437	0.2922	0.2922
0.438	0.2933	0.2933
0.439	0.2944	0.2944
0.44	0.2955	0.2955
0.441	0.2966	0.2966
0.442	0.2977	0.2977
0.443	0.2988	0.2988
0.444	0.2999	0.2999
0.445	0.301	0.301
0.446	0.3021	0.3021
0.447	0.3032	0.3032
0.448	0.3043	0.3043
0.449	0.3054	0.3054
0.45	0.3065	0.3065
0.451	0.3076	0.3076
0.452	0.3087	0.3087
0.453	0.3098	0.3098
0.454	0.3109	0.3109
0.455	0.312	0.312
0.456	0.3131	0.3131
0.457	0.3142	0.3142
0.458	0.3153	0.3153
0.459	0.3164	0.3164
0.46	0.3175	0.3175
0.461	0.3186	0.3186
0.462	0.3197	0.3197
0.463	0.3208	0.3208
0.464	0.3219	0.3219
0.465	0.323	0.323
0.466	0.3242	0.3242
0.467	0.3253	0.3253
0.468	0.3264	0.3264
0.469	0.3275	0.3275
0.47	0.3286	0.3286
0.471	0.3297	0.3297
0.472	0.3308	0.3308
0.473	0.3319	0.3319
0.474	0.333	0.333
0.475	0.3341	0.3341
0.476	0.3352	0.3352
0.477	0.3364	0.3364
0.478	0.3375	0.3375
0.479	0.3386	0.3386
0.48	0.3397	0.3397
0.481	0.3408	0.3408
0.482	0.3419	0.3419
0.483	0.343	0.343
0.484	0.3441	0.3441
0.485	0.3453	0.3453
0.486	0.3464	0.3464
0.487	0.3475	0.3475
0.488	0.3486	0.3486
0.489	0.3497	0.3497
0.49	0.3508	0.3508
0.491	0.352	0.352
0.492	0.3531	0.3531
0.493	0.3542	0.3542
0.494	0.3553	0.3553
0.495	0.3564	0.3564
0.496	0.3576	0.3576
0.497	0.3587	0.3587
0.498	0.3598	0.3598
0.499	0.3609	0.3609
0.5	0.362	0.362
0.501	0.3632	0.3632
0.502	0.3643	0.3643
0.503	0.3654	0.3654
0.504	0.3665	0.3665
0.505	0.3677	0.3677
0.506	0.3688	0.3688
0.507	0.3699	0.3699
0.508	0.371	0.371
0.509	0.3722	0.3722
0.51	0.3733	0.3733
0.511	0.3744	0.3744
0.512	0.3755	0.3755
0.513	0.3767	0.3767
0.514	0.3778	0.3778
0.515	0.3789	0.3789
0.516	0.3801	0.3801
0.517	0.3812	0.3812
0.518	0.3823	0.3823
0.519	0.3835	0.3835
0.52	0.3846	0.3846
0.521	0.3857	0.3857
0.522	0.3869	0.3869
0.523	0.388	0.388
0.524	0.3891	0.3891
0.525	0.3903	0.3903
0.526	0.3914	0.3914
0.527	0.3925	0.3925
0.528	0.3937	0.3937
0.529	0.3948	0.3948
0.53	0.3959	0.3959
0.531	0.3971	0.3971
0.532	0.3982	0.3982
0.533	0.3994	0.3994
0.534	0.4005	0.4005
0.535	0.4016	0.4016
0.536	0.4028	0.4028
0.537	0.4039	0.4039
0.538	0.4051	0.4051
0.539	0.4062	0.4062
0.54	0.4073	0.4073
0.541	0.4085	0.4085
0.542	0.4096	0.4096
0.543	0.4108	0.4108
0.544	0.4119	0.4119
0.545	0.4131	0.4131
0.546	0.4142	0.4142
0.547	0.4153	0.4153
0.548	0.4165	0.4165
0.549	0.4176	0.4176
0.55	0.4188	0.4188
0.551	0.4199	0.4199
0.552	0.4211	0.4211
0.553	0.4222	0.4222
0.554	0.4234	0.4234
0.555	0.4245	0.4245
0.556	0.4257	0.4257
0.557	0.4268	0.4268
0.558	0.428	0.428
0.559	0.4291	0.4291
0.56	0.4303	0.4303
0.561	0.4314	0.4314
0.562	0.4326	0.4326
0.563	0.4337	0.4337
0.564	0.4349	0.4349
0.565	0.4361	0.4361
0.566	0.4372	0.4372
0.567	0.4384	0.4384
0.568	0.4395	0.4395
0.569	0.4407	0.4407
0.57	0.4418	0.4418
0.571	0.443	0.443
0.572	0.4442	0.4442
0.573	0.4453	0.4453
0.574	0.4465	0.4465
0.575	0.4476	0.4476
0.576	0.4488	0.4488
0.577	0.45	0.45
0.578	0.4511	0.4511
0.579	0.4523	0.4523
0.58	0.4534	0.4534
0.581	0.4546	0.4546
0.582	0.4558	0.4558
0.583	0.4569	0.4569
0.584	0.4581	0.4581
0.585	0.4593	0.4593
0.586	0.4604	0.4604
0.587	0.4616	0.4616
0.588	0.4628	0.4628
0.589	0.4639	0.4639
0.59	0.4651	0.4651
0.591	0.4663	0.4663
0.592	0.4674	0.4674
0.593	0.4686	0.4686
0.594	0.4698	0.4698
0.595	0.471	0.471
0.596	0.4721	0.4721
0.597	0.4733	0.4733
0.598	0.4745	0.4745
0.599	0.4757	0.4757
0.6	0.4768	0.4768
0.601	0.478	0.478
0.602	0.4792	0.4792
0.603	0.4804	0.4804
0.604	0.4815	0.4815
0.605	0.4827	0.4827
0.606	0.4839	0.4839
0.607	0.4851	0.4851
0.608	0.4862	0.4862
0.609	0.4874	0.4874
0.61	0.4886	0.4886
0.611	0.4898	0.4898
0.612	0.491	0.491
0.613	0.4921	0.4921
0.614	0.4933	0.4933
0.615	0.4945	0.4945
0.616	0.4957	0.4957
0.617	0.4969	0.4969
0.618	0.4981	0.4981
0.619	0.4993	0.4992
0.62	0.5004	0.5004
0.621	0.5016	0.5016
0.622	0.5028	0.5028
0.623	0.504	0.504
0.624	0.5052	0.5052
0.625	0.5064	0.5064
0.626	0.5076	0.5076
0.627	0.5088	0.5088
0.628	0.5099	0.5099
0.629	0.5111	0.5111
0.63	0.5123	0.5123
0.631	0.5135	0.5135
0.632	0.5147	0.5147
0.633	0.5159	0.5159
0.634	0.5171	0.5171
0.635	0.5183	0.5183
0.636	0.5195	0.5195
0.637	0.5207	0.5207
0.638	0.5219	0.5219
0.639	0.5231	0.5231
0.64	0.5243	0.5243
0.641	0.5255	0.5255
0.642	0.5267	0.5267
0.643	0.5279	0.5279
0.644	0.5291	0.5291
0.645	0.5303	0.5303
0.646	0.5315	0.5315
0.647	0.5327	0.5327
0.648	0.5339	0.5339
0.649	0.5351	0.5351
0.65	0.5363	0.5363
0.651	0.5375	0.5375
0.652	0.5387	0.5387
0.653	0.5399	0.5399
0.654	0.5411	0.5411
0.655	0.5423	0.5423
0.656	0.5435	0.5435
0.657	0.5447	0.5447
0.658	0.5459	0.5459
0.659	0.5471	0.5471
0.66	0.5484	0.5484
0.661	0.5496	0.5496
0.662	0.5508	0.5508
0.663	0.552	0.552
0.664	0.5532	0.5532
0.665	0.5544	0.5544
